roll_number,document_type,title,file_name,file_url,status,remarks
AIML26B072,identity,Aadhaar Card,aiml26b072-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b072-identity.pdf,verified,Clear copy verified
AIML26B072,marks_card,Class 12 Marks Card,aiml26b072-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b072-marks_card.pdf,verified,Clear copy verified
ECE26A073,identity,Aadhaar Card,ece26a073-identity.pdf,https://files.scholaris.demo.edu/students/ece26a073-identity.pdf,verified,Clear copy verified
ECE26A073,marks_card,Class 12 Marks Card,ece26a073-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a073-marks_card.pdf,verified,Clear copy verified
ECE26A073,transfer_certificate,Transfer Certificate,ece26a073-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a073-transfer_certificate.pdf,verified,Clear copy verified
ECE26B074,identity,Aadhaar Card,ece26b074-identity.pdf,https://files.scholaris.demo.edu/students/ece26b074-identity.pdf,verified,Clear copy verified
ECE26B074,marks_card,Class 12 Marks Card,ece26b074-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b074-marks_card.pdf,verified,Clear copy verified
ECE26A075,identity,Aadhaar Card,ece26a075-identity.pdf,https://files.scholaris.demo.edu/students/ece26a075-identity.pdf,pending,Verification pending
ECE26A075,marks_card,Class 12 Marks Card,ece26a075-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a075-marks_card.pdf,pending,Verification pending
ECE26A075,transfer_certificate,Transfer Certificate,ece26a075-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a075-transfer_certificate.pdf,pending,Verification pending
ECE26B076,identity,Aadhaar Card,ece26b076-identity.pdf,https://files.scholaris.demo.edu/students/ece26b076-identity.pdf,verified,Clear copy verified
ECE26B076,marks_card,Class 12 Marks Card,ece26b076-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b076-marks_card.pdf,verified,Clear copy verified
MECH26A077,identity,Aadhaar Card,mech26a077-identity.pdf,https://files.scholaris.demo.edu/students/mech26a077-identity.pdf,verified,Clear copy verified
MECH26A077,marks_card,Class 12 Marks Card,mech26a077-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a077-marks_card.pdf,verified,Clear copy verified
MECH26A077,transfer_certificate,Transfer Certificate,mech26a077-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a077-transfer_certificate.pdf,verified,Clear copy verified
MECH26B078,identity,Aadhaar Card,mech26b078-identity.pdf,https://files.scholaris.demo.edu/students/mech26b078-identity.pdf,verified,Clear copy verified
MECH26B078,marks_card,Class 12 Marks Card,mech26b078-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b078-marks_card.pdf,verified,Clear copy verified
MECH26A079,identity,Aadhaar Card,mech26a079-identity.pdf,https://files.scholaris.demo.edu/students/mech26a079-identity.pdf,verified,Clear copy verified
MECH26A079,marks_card,Class 12 Marks Card,mech26a079-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a079-marks_card.pdf,verified,Clear copy verified
MECH26A079,transfer_certificate,Transfer Certificate,mech26a079-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a079-transfer_certificate.pdf,verified,Clear copy verified
MECH26B080,identity,Aadhaar Card,mech26b080-identity.pdf,https://files.scholaris.demo.edu/students/mech26b080-identity.pdf,pending,Verification pending
MECH26B080,marks_card,Class 12 Marks Card,mech26b080-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b080-marks_card.pdf,pending,Verification pending
CA26A081,identity,Aadhaar Card,ca26a081-identity.pdf,https://files.scholaris.demo.edu/students/ca26a081-identity.pdf,verified,Clear copy verified
CA26A081,marks_card,Class 12 Marks Card,ca26a081-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a081-marks_card.pdf,verified,Clear copy verified
CA26A081,transfer_certificate,Transfer Certificate,ca26a081-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a081-transfer_certificate.pdf,verified,Clear copy verified
CA26B082,identity,Aadhaar Card,ca26b082-identity.pdf,https://files.scholaris.demo.edu/students/ca26b082-identity.pdf,verified,Clear copy verified
CA26B082,marks_card,Class 12 Marks Card,ca26b082-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b082-marks_card.pdf,verified,Clear copy verified
CA26A083,identity,Aadhaar Card,ca26a083-identity.pdf,https://files.scholaris.demo.edu/students/ca26a083-identity.pdf,verified,Clear copy verified
CA26A083,marks_card,Class 12 Marks Card,ca26a083-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a083-marks_card.pdf,verified,Clear copy verified
CA26A083,transfer_certificate,Transfer Certificate,ca26a083-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a083-transfer_certificate.pdf,verified,Clear copy verified
CA26B084,identity,Aadhaar Card,ca26b084-identity.pdf,https://files.scholaris.demo.edu/students/ca26b084-identity.pdf,verified,Clear copy verified
CA26B084,marks_card,Class 12 Marks Card,ca26b084-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b084-marks_card.pdf,verified,Clear copy verified
BA26A085,identity,Aadhaar Card,ba26a085-identity.pdf,https://files.scholaris.demo.edu/students/ba26a085-identity.pdf,pending,Verification pending
BA26A085,marks_card,Class 12 Marks Card,ba26a085-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26a085-marks_card.pdf,pending,Verification pending
BA26A085,transfer_certificate,Transfer Certificate,ba26a085-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ba26a085-transfer_certificate.pdf,pending,Verification pending
BA26B086,identity,Aadhaar Card,ba26b086-identity.pdf,https://files.scholaris.demo.edu/students/ba26b086-identity.pdf,verified,Clear copy verified
BA26B086,marks_card,Class 12 Marks Card,ba26b086-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26b086-marks_card.pdf,verified,Clear copy verified
BA26A087,identity,Aadhaar Card,ba26a087-identity.pdf,https://files.scholaris.demo.edu/students/ba26a087-identity.pdf,verified,Clear copy verified
BA26A087,marks_card,Class 12 Marks Card,ba26a087-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26a087-marks_card.pdf,verified,Clear copy verified
BA26A087,transfer_certificate,Transfer Certificate,ba26a087-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ba26a087-transfer_certificate.pdf,verified,Clear copy verified
BA26B088,identity,Aadhaar Card,ba26b088-identity.pdf,https://files.scholaris.demo.edu/students/ba26b088-identity.pdf,verified,Clear copy verified
BA26B088,marks_card,Class 12 Marks Card,ba26b088-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26b088-marks_card.pdf,verified,Clear copy verified
AT26A089,identity,Aadhaar Card,at26a089-identity.pdf,https://files.scholaris.demo.edu/students/at26a089-identity.pdf,verified,Clear copy verified
AT26A089,marks_card,Class 12 Marks Card,at26a089-marks_card.pdf,https://files.scholaris.demo.edu/students/at26a089-marks_card.pdf,verified,Clear copy verified
AT26A089,transfer_certificate,Transfer Certificate,at26a089-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/at26a089-transfer_certificate.pdf,verified,Clear copy verified
AT26B090,identity,Aadhaar Card,at26b090-identity.pdf,https://files.scholaris.demo.edu/students/at26b090-identity.pdf,pending,Verification pending
AT26B090,marks_card,Class 12 Marks Card,at26b090-marks_card.pdf,https://files.scholaris.demo.edu/students/at26b090-marks_card.pdf,pending,Verification pending
AT26A091,identity,Aadhaar Card,at26a091-identity.pdf,https://files.scholaris.demo.edu/students/at26a091-identity.pdf,verified,Clear copy verified
AT26A091,marks_card,Class 12 Marks Card,at26a091-marks_card.pdf,https://files.scholaris.demo.edu/students/at26a091-marks_card.pdf,verified,Clear copy verified
AT26A091,transfer_certificate,Transfer Certificate,at26a091-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/at26a091-transfer_certificate.pdf,verified,Clear copy verified
AT26B092,identity,Aadhaar Card,at26b092-identity.pdf,https://files.scholaris.demo.edu/students/at26b092-identity.pdf,verified,Clear copy verified
AT26B092,marks_card,Class 12 Marks Card,at26b092-marks_card.pdf,https://files.scholaris.demo.edu/students/at26b092-marks_card.pdf,verified,Clear copy verified
SE26A093,identity,Aadhaar Card,se26a093-identity.pdf,https://files.scholaris.demo.edu/students/se26a093-identity.pdf,verified,Clear copy verified
SE26A093,marks_card,Class 12 Marks Card,se26a093-marks_card.pdf,https://files.scholaris.demo.edu/students/se26a093-marks_card.pdf,verified,Clear copy verified
SE26A093,transfer_certificate,Transfer Certificate,se26a093-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/se26a093-transfer_certificate.pdf,verified,Clear copy verified
SE26B094,identity,Aadhaar Card,se26b094-identity.pdf,https://files.scholaris.demo.edu/students/se26b094-identity.pdf,verified,Clear copy verified
SE26B094,marks_card,Class 12 Marks Card,se26b094-marks_card.pdf,https://files.scholaris.demo.edu/students/se26b094-marks_card.pdf,verified,Clear copy verified
SE26A095,identity,Aadhaar Card,se26a095-identity.pdf,https://files.scholaris.demo.edu/students/se26a095-identity.pdf,pending,Verification pending
SE26A095,marks_card,Class 12 Marks Card,se26a095-marks_card.pdf,https://files.scholaris.demo.edu/students/se26a095-marks_card.pdf,pending,Verification pending
SE26A095,transfer_certificate,Transfer Certificate,se26a095-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/se26a095-transfer_certificate.pdf,pending,Verification pending
SE26B096,identity,Aadhaar Card,se26b096-identity.pdf,https://files.scholaris.demo.edu/students/se26b096-identity.pdf,verified,Clear copy verified
SE26B096,marks_card,Class 12 Marks Card,se26b096-marks_card.pdf,https://files.scholaris.demo.edu/students/se26b096-marks_card.pdf,verified,Clear copy verified
CSE26A097,identity,Aadhaar Card,cse26a097-identity.pdf,https://files.scholaris.demo.edu/students/cse26a097-identity.pdf,verified,Clear copy verified
CSE26A097,marks_card,Class 12 Marks Card,cse26a097-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26a097-marks_card.pdf,verified,Clear copy verified
CSE26A097,transfer_certificate,Transfer Certificate,cse26a097-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/cse26a097-transfer_certificate.pdf,verified,Clear copy verified
CSE26B098,identity,Aadhaar Card,cse26b098-identity.pdf,https://files.scholaris.demo.edu/students/cse26b098-identity.pdf,verified,Clear copy verified
CSE26B098,marks_card,Class 12 Marks Card,cse26b098-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26b098-marks_card.pdf,verified,Clear copy verified
CSE26A099,identity,Aadhaar Card,cse26a099-identity.pdf,https://files.scholaris.demo.edu/students/cse26a099-identity.pdf,verified,Clear copy verified
CSE26A099,marks_card,Class 12 Marks Card,cse26a099-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26a099-marks_card.pdf,verified,Clear copy verified
CSE26A099,transfer_certificate,Transfer Certificate,cse26a099-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/cse26a099-transfer_certificate.pdf,verified,Clear copy verified
CSE26B100,identity,Aadhaar Card,cse26b100-identity.pdf,https://files.scholaris.demo.edu/students/cse26b100-identity.pdf,pending,Verification pending
CSE26B100,marks_card,Class 12 Marks Card,cse26b100-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26b100-marks_card.pdf,pending,Verification pending
AIML26A101,identity,Aadhaar Card,aiml26a101-identity.pdf,https://files.scholaris.demo.edu/students/aiml26a101-identity.pdf,verified,Clear copy verified
AIML26A101,marks_card,Class 12 Marks Card,aiml26a101-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26a101-marks_card.pdf,verified,Clear copy verified
AIML26A101,transfer_certificate,Transfer Certificate,aiml26a101-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/aiml26a101-transfer_certificate.pdf,verified,Clear copy verified
AIML26B102,identity,Aadhaar Card,aiml26b102-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b102-identity.pdf,verified,Clear copy verified
AIML26B102,marks_card,Class 12 Marks Card,aiml26b102-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b102-marks_card.pdf,verified,Clear copy verified
AIML26A103,identity,Aadhaar Card,aiml26a103-identity.pdf,https://files.scholaris.demo.edu/students/aiml26a103-identity.pdf,verified,Clear copy verified
AIML26A103,marks_card,Class 12 Marks Card,aiml26a103-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26a103-marks_card.pdf,verified,Clear copy verified
AIML26A103,transfer_certificate,Transfer Certificate,aiml26a103-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/aiml26a103-transfer_certificate.pdf,verified,Clear copy verified
AIML26B104,identity,Aadhaar Card,aiml26b104-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b104-identity.pdf,verified,Clear copy verified
AIML26B104,marks_card,Class 12 Marks Card,aiml26b104-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b104-marks_card.pdf,verified,Clear copy verified
ECE26A105,identity,Aadhaar Card,ece26a105-identity.pdf,https://files.scholaris.demo.edu/students/ece26a105-identity.pdf,pending,Verification pending
ECE26A105,marks_card,Class 12 Marks Card,ece26a105-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a105-marks_card.pdf,pending,Verification pending
ECE26A105,transfer_certificate,Transfer Certificate,ece26a105-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a105-transfer_certificate.pdf,pending,Verification pending
ECE26B106,identity,Aadhaar Card,ece26b106-identity.pdf,https://files.scholaris.demo.edu/students/ece26b106-identity.pdf,verified,Clear copy verified
ECE26B106,marks_card,Class 12 Marks Card,ece26b106-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b106-marks_card.pdf,verified,Clear copy verified
ECE26A107,identity,Aadhaar Card,ece26a107-identity.pdf,https://files.scholaris.demo.edu/students/ece26a107-identity.pdf,verified,Clear copy verified
ECE26A107,marks_card,Class 12 Marks Card,ece26a107-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a107-marks_card.pdf,verified,Clear copy verified
ECE26A107,transfer_certificate,Transfer Certificate,ece26a107-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a107-transfer_certificate.pdf,verified,Clear copy verified
ECE26B108,identity,Aadhaar Card,ece26b108-identity.pdf,https://files.scholaris.demo.edu/students/ece26b108-identity.pdf,verified,Clear copy verified
ECE26B108,marks_card,Class 12 Marks Card,ece26b108-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b108-marks_card.pdf,verified,Clear copy verified
MECH26A109,identity,Aadhaar Card,mech26a109-identity.pdf,https://files.scholaris.demo.edu/students/mech26a109-identity.pdf,verified,Clear copy verified
MECH26A109,marks_card,Class 12 Marks Card,mech26a109-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a109-marks_card.pdf,verified,Clear copy verified
MECH26A109,transfer_certificate,Transfer Certificate,mech26a109-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a109-transfer_certificate.pdf,verified,Clear copy verified
MECH26B110,identity,Aadhaar Card,mech26b110-identity.pdf,https://files.scholaris.demo.edu/students/mech26b110-identity.pdf,pending,Verification pending
MECH26B110,marks_card,Class 12 Marks Card,mech26b110-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b110-marks_card.pdf,pending,Verification pending
MECH26A111,identity,Aadhaar Card,mech26a111-identity.pdf,https://files.scholaris.demo.edu/students/mech26a111-identity.pdf,verified,Clear copy verified
MECH26A111,marks_card,Class 12 Marks Card,mech26a111-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a111-marks_card.pdf,verified,Clear copy verified
MECH26A111,transfer_certificate,Transfer Certificate,mech26a111-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a111-transfer_certificate.pdf,verified,Clear copy verified
MECH26B112,identity,Aadhaar Card,mech26b112-identity.pdf,https://files.scholaris.demo.edu/students/mech26b112-identity.pdf,verified,Clear copy verified
MECH26B112,marks_card,Class 12 Marks Card,mech26b112-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b112-marks_card.pdf,verified,Clear copy verified
CA26A113,identity,Aadhaar Card,ca26a113-identity.pdf,https://files.scholaris.demo.edu/students/ca26a113-identity.pdf,verified,Clear copy verified
CA26A113,marks_card,Class 12 Marks Card,ca26a113-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a113-marks_card.pdf,verified,Clear copy verified
CA26A113,transfer_certificate,Transfer Certificate,ca26a113-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a113-transfer_certificate.pdf,verified,Clear copy verified
CA26B114,identity,Aadhaar Card,ca26b114-identity.pdf,https://files.scholaris.demo.edu/students/ca26b114-identity.pdf,verified,Clear copy verified
CA26B114,marks_card,Class 12 Marks Card,ca26b114-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b114-marks_card.pdf,verified,Clear copy verified
CA26A115,identity,Aadhaar Card,ca26a115-identity.pdf,https://files.scholaris.demo.edu/students/ca26a115-identity.pdf,pending,Verification pending
CA26A115,marks_card,Class 12 Marks Card,ca26a115-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26a115-marks_card.pdf,pending,Verification pending
CA26A115,transfer_certificate,Transfer Certificate,ca26a115-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ca26a115-transfer_certificate.pdf,pending,Verification pending
CA26B116,identity,Aadhaar Card,ca26b116-identity.pdf,https://files.scholaris.demo.edu/students/ca26b116-identity.pdf,verified,Clear copy verified
CA26B116,marks_card,Class 12 Marks Card,ca26b116-marks_card.pdf,https://files.scholaris.demo.edu/students/ca26b116-marks_card.pdf,verified,Clear copy verified
BA26A117,identity,Aadhaar Card,ba26a117-identity.pdf,https://files.scholaris.demo.edu/students/ba26a117-identity.pdf,verified,Clear copy verified
BA26A117,marks_card,Class 12 Marks Card,ba26a117-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26a117-marks_card.pdf,verified,Clear copy verified
BA26A117,transfer_certificate,Transfer Certificate,ba26a117-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ba26a117-transfer_certificate.pdf,verified,Clear copy verified
BA26B118,identity,Aadhaar Card,ba26b118-identity.pdf,https://files.scholaris.demo.edu/students/ba26b118-identity.pdf,verified,Clear copy verified
BA26B118,marks_card,Class 12 Marks Card,ba26b118-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26b118-marks_card.pdf,verified,Clear copy verified
BA26A119,identity,Aadhaar Card,ba26a119-identity.pdf,https://files.scholaris.demo.edu/students/ba26a119-identity.pdf,verified,Clear copy verified
BA26A119,marks_card,Class 12 Marks Card,ba26a119-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26a119-marks_card.pdf,verified,Clear copy verified
BA26A119,transfer_certificate,Transfer Certificate,ba26a119-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ba26a119-transfer_certificate.pdf,verified,Clear copy verified
BA26B120,identity,Aadhaar Card,ba26b120-identity.pdf,https://files.scholaris.demo.edu/students/ba26b120-identity.pdf,pending,Verification pending
BA26B120,marks_card,Class 12 Marks Card,ba26b120-marks_card.pdf,https://files.scholaris.demo.edu/students/ba26b120-marks_card.pdf,pending,Verification pending
AT26A121,identity,Aadhaar Card,at26a121-identity.pdf,https://files.scholaris.demo.edu/students/at26a121-identity.pdf,verified,Clear copy verified
AT26A121,marks_card,Class 12 Marks Card,at26a121-marks_card.pdf,https://files.scholaris.demo.edu/students/at26a121-marks_card.pdf,verified,Clear copy verified
AT26A121,transfer_certificate,Transfer Certificate,at26a121-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/at26a121-transfer_certificate.pdf,verified,Clear copy verified
AT26B122,identity,Aadhaar Card,at26b122-identity.pdf,https://files.scholaris.demo.edu/students/at26b122-identity.pdf,verified,Clear copy verified
AT26B122,marks_card,Class 12 Marks Card,at26b122-marks_card.pdf,https://files.scholaris.demo.edu/students/at26b122-marks_card.pdf,verified,Clear copy verified
AT26A123,identity,Aadhaar Card,at26a123-identity.pdf,https://files.scholaris.demo.edu/students/at26a123-identity.pdf,verified,Clear copy verified
AT26A123,marks_card,Class 12 Marks Card,at26a123-marks_card.pdf,https://files.scholaris.demo.edu/students/at26a123-marks_card.pdf,verified,Clear copy verified
AT26A123,transfer_certificate,Transfer Certificate,at26a123-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/at26a123-transfer_certificate.pdf,verified,Clear copy verified
AT26B124,identity,Aadhaar Card,at26b124-identity.pdf,https://files.scholaris.demo.edu/students/at26b124-identity.pdf,verified,Clear copy verified
AT26B124,marks_card,Class 12 Marks Card,at26b124-marks_card.pdf,https://files.scholaris.demo.edu/students/at26b124-marks_card.pdf,verified,Clear copy verified
SE26A125,identity,Aadhaar Card,se26a125-identity.pdf,https://files.scholaris.demo.edu/students/se26a125-identity.pdf,pending,Verification pending
SE26A125,marks_card,Class 12 Marks Card,se26a125-marks_card.pdf,https://files.scholaris.demo.edu/students/se26a125-marks_card.pdf,pending,Verification pending
SE26A125,transfer_certificate,Transfer Certificate,se26a125-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/se26a125-transfer_certificate.pdf,pending,Verification pending
SE26B126,identity,Aadhaar Card,se26b126-identity.pdf,https://files.scholaris.demo.edu/students/se26b126-identity.pdf,verified,Clear copy verified
SE26B126,marks_card,Class 12 Marks Card,se26b126-marks_card.pdf,https://files.scholaris.demo.edu/students/se26b126-marks_card.pdf,verified,Clear copy verified
SE26A127,identity,Aadhaar Card,se26a127-identity.pdf,https://files.scholaris.demo.edu/students/se26a127-identity.pdf,verified,Clear copy verified
SE26A127,marks_card,Class 12 Marks Card,se26a127-marks_card.pdf,https://files.scholaris.demo.edu/students/se26a127-marks_card.pdf,verified,Clear copy verified
SE26A127,transfer_certificate,Transfer Certificate,se26a127-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/se26a127-transfer_certificate.pdf,verified,Clear copy verified
SE26B128,identity,Aadhaar Card,se26b128-identity.pdf,https://files.scholaris.demo.edu/students/se26b128-identity.pdf,verified,Clear copy verified
SE26B128,marks_card,Class 12 Marks Card,se26b128-marks_card.pdf,https://files.scholaris.demo.edu/students/se26b128-marks_card.pdf,verified,Clear copy verified
CSE26A129,identity,Aadhaar Card,cse26a129-identity.pdf,https://files.scholaris.demo.edu/students/cse26a129-identity.pdf,verified,Clear copy verified
CSE26A129,marks_card,Class 12 Marks Card,cse26a129-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26a129-marks_card.pdf,verified,Clear copy verified
CSE26A129,transfer_certificate,Transfer Certificate,cse26a129-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/cse26a129-transfer_certificate.pdf,verified,Clear copy verified
CSE26B130,identity,Aadhaar Card,cse26b130-identity.pdf,https://files.scholaris.demo.edu/students/cse26b130-identity.pdf,pending,Verification pending
CSE26B130,marks_card,Class 12 Marks Card,cse26b130-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26b130-marks_card.pdf,pending,Verification pending
CSE26A131,identity,Aadhaar Card,cse26a131-identity.pdf,https://files.scholaris.demo.edu/students/cse26a131-identity.pdf,verified,Clear copy verified
CSE26A131,marks_card,Class 12 Marks Card,cse26a131-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26a131-marks_card.pdf,verified,Clear copy verified
CSE26A131,transfer_certificate,Transfer Certificate,cse26a131-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/cse26a131-transfer_certificate.pdf,verified,Clear copy verified
CSE26B132,identity,Aadhaar Card,cse26b132-identity.pdf,https://files.scholaris.demo.edu/students/cse26b132-identity.pdf,verified,Clear copy verified
CSE26B132,marks_card,Class 12 Marks Card,cse26b132-marks_card.pdf,https://files.scholaris.demo.edu/students/cse26b132-marks_card.pdf,verified,Clear copy verified
AIML26A133,identity,Aadhaar Card,aiml26a133-identity.pdf,https://files.scholaris.demo.edu/students/aiml26a133-identity.pdf,verified,Clear copy verified
AIML26A133,marks_card,Class 12 Marks Card,aiml26a133-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26a133-marks_card.pdf,verified,Clear copy verified
AIML26A133,transfer_certificate,Transfer Certificate,aiml26a133-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/aiml26a133-transfer_certificate.pdf,verified,Clear copy verified
AIML26B134,identity,Aadhaar Card,aiml26b134-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b134-identity.pdf,verified,Clear copy verified
AIML26B134,marks_card,Class 12 Marks Card,aiml26b134-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b134-marks_card.pdf,verified,Clear copy verified
AIML26A135,identity,Aadhaar Card,aiml26a135-identity.pdf,https://files.scholaris.demo.edu/students/aiml26a135-identity.pdf,pending,Verification pending
AIML26A135,marks_card,Class 12 Marks Card,aiml26a135-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26a135-marks_card.pdf,pending,Verification pending
AIML26A135,transfer_certificate,Transfer Certificate,aiml26a135-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/aiml26a135-transfer_certificate.pdf,pending,Verification pending
AIML26B136,identity,Aadhaar Card,aiml26b136-identity.pdf,https://files.scholaris.demo.edu/students/aiml26b136-identity.pdf,verified,Clear copy verified
AIML26B136,marks_card,Class 12 Marks Card,aiml26b136-marks_card.pdf,https://files.scholaris.demo.edu/students/aiml26b136-marks_card.pdf,verified,Clear copy verified
ECE26A137,identity,Aadhaar Card,ece26a137-identity.pdf,https://files.scholaris.demo.edu/students/ece26a137-identity.pdf,verified,Clear copy verified
ECE26A137,marks_card,Class 12 Marks Card,ece26a137-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a137-marks_card.pdf,verified,Clear copy verified
ECE26A137,transfer_certificate,Transfer Certificate,ece26a137-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a137-transfer_certificate.pdf,verified,Clear copy verified
ECE26B138,identity,Aadhaar Card,ece26b138-identity.pdf,https://files.scholaris.demo.edu/students/ece26b138-identity.pdf,verified,Clear copy verified
ECE26B138,marks_card,Class 12 Marks Card,ece26b138-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b138-marks_card.pdf,verified,Clear copy verified
ECE26A139,identity,Aadhaar Card,ece26a139-identity.pdf,https://files.scholaris.demo.edu/students/ece26a139-identity.pdf,verified,Clear copy verified
ECE26A139,marks_card,Class 12 Marks Card,ece26a139-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26a139-marks_card.pdf,verified,Clear copy verified
ECE26A139,transfer_certificate,Transfer Certificate,ece26a139-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/ece26a139-transfer_certificate.pdf,verified,Clear copy verified
ECE26B140,identity,Aadhaar Card,ece26b140-identity.pdf,https://files.scholaris.demo.edu/students/ece26b140-identity.pdf,pending,Verification pending
ECE26B140,marks_card,Class 12 Marks Card,ece26b140-marks_card.pdf,https://files.scholaris.demo.edu/students/ece26b140-marks_card.pdf,pending,Verification pending
MECH26A141,identity,Aadhaar Card,mech26a141-identity.pdf,https://files.scholaris.demo.edu/students/mech26a141-identity.pdf,verified,Clear copy verified
MECH26A141,marks_card,Class 12 Marks Card,mech26a141-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26a141-marks_card.pdf,verified,Clear copy verified
MECH26A141,transfer_certificate,Transfer Certificate,mech26a141-transfer_certificate.pdf,https://files.scholaris.demo.edu/students/mech26a141-transfer_certificate.pdf,verified,Clear copy verified
MECH26B142,identity,Aadhaar Card,mech26b142-identity.pdf,https://files.scholaris.demo.edu/students/mech26b142-identity.pdf,verified,Clear copy verified
MECH26B142,marks_card,Class 12 Marks Card,mech26b142-marks_card.pdf,https://files.scholaris.demo.edu/students/mech26b142-marks_card.pdf,verified,Clear copy verified
MECH26A143,identity,Aadhaar Card,mech26a143-identity.pdf,https://files.scholaris.demo.edu/students/mech26a143-identity.pdf,verified,Clear copy verified
